tag,del,scode,sampname,date,site_name,habitat,microhab,majorhab,management,plotnum,recnum,voucher,abunc,abun,common,xspecies,dups,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,rank2,sp3,author3,id,xspcode,xxtaxstat,sptempid,species,treetaxa,xxfamily,star,synstar,xstar,detstatus,synspnum
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2143,0,"",1,"?????","Trichosanthes cucumeroides (Ser.) Maxim.","",5630,5630,"Cucurbitaceae","Trichosanthes","cucumeroides","(Ser.) Maxim.","","","","","","",2143,70,"No st",5630,"Trichosanthes cucumeroides (Ser.) Franch. et Sav.","Trichosanthes cucumeroides","CUCURBITACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2144,0,"",1,"??","Aralia cordata Thunb.","",3227,3227,"Araliaceae","Aralia","cordata","Thunb.","","","","","","",2144,24,"No st",3227,"Aralia cordata Thunb.","Aralia cordata","ARALIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2145,0,"",1,"????","Aphananthe aspera (Thunb.) Planch.","",9765,9765,"Ulmaceae","Aphananthe","aspera","(Thunb.) Planch.","","","","","","",2145,257,"No st",9765,"Aphananthe aspera (Thunb.) Planch.","Aphananthe aspera","ULMACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2146,0,"",1,"?????","Dioscorea japonica Thunb.","",26463,26463,"Dioscoreaceae","Dioscorea","japonica","Thunb.","","","","","","",2146,77,"No st",26463,"Dioscorea japonica Thunb.","Dioscorea japonica","DIOSCOREACEAE","GN","GN","GN","",0,
"S"," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2147,868,"",1,"??????","Phryma leptostachya L. var. asiatica Hara","",1762,499,"","","leptostachya","L.","var.","oblongifolia","Hara","","","",2147,392,"No st",1762,"Phryma leptostachya L. var. oblongifolia Koidz.","Phryma leptostachya var. asiatica","PHRYMACEAE","GN","syn","syn","",1762,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2148,0,"",1,"?????","Boehmeria platanifolia Franch. & Savat.","",9868,9868,"Urticaceae","Boehmeria","platanifolia","Franch. & Savat.","","","","","","",2148,227,"No st",9868,"Boehmeria platanifolia Franch. et Sav. ex C.H.Wright","Boehmeria platanifolia","URTICACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2149,0,"",1,"???","Trachycarpus fortunei (Hook.) H. Wendl.","",29832,24207,"Palmae","Trachycarpus","fortunei","(Hook.) H. Wendl.","","","","","","",2149,436,"No st",24207,"Trachycarpus fortunei (Hook.) H.Wendl.","Trachycarpus fortunei","Arecaceae","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2150,0,"",1,"?????","Ilex serrata Thunb.","",5426,5426,"Aquifoliaceae","Ilex","serrata","Thunb.","","","","","","",2150,17,"No st",5426,"Ilex serrata Thunb.","Ilex serrata","AQUIFOLIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2151,869,"",1,"?????","Ligustrum obtusifolium Sieb. & Zucc.","",4645,4645,"Oleaceae","Ligustrum","obtusifolium","Sieb. & Zucc.","","","","","","",2151,135,"No st",4645,"Ligustrum obtusifolium Sieb. et Zucc.","Ligustrum obtusifolium","OLEACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2152,0,"",1,"??","Parthenocissus tricuspidata (Sieb. & Zucc.) Planch.","",5488,5488,"Vitaceae","Parthenocissus","tricuspidata","(Sieb. & Zucc.) Planch.","","","","","","",2152,387,"No st",5488,"Parthenocissus tricuspidata (Sieb. et Zucc.) Planch.","Parthenocissus tricuspidata","VITACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2153,0,"",1,"??","Cryptomeria japonica (L.f.) D. Don","",3965,3965,"Cryptomeriaceae","Cryptomeria","japonica","(L.f.) D. Don","","","","","","",2153,298,"No st",3965,"Cryptomeria japonica (L. f.) D. Don","Cryptomeria japonica","TAXODIACEAE","BU","BU","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2154,0,"",1,"???","Rohdea japonica (Thunb.) Roth","",29833,29833,"Convallariaceae","Rohdea","japonica","(Thunb.) Roth","","","","","","",2154,408,"No st",29833,"Rohdea japonica (Thunb.) Roth","Rohdea japonica","CONVALLARIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2155,0,"",1,"????","Eurya japonica Thunb.","",10738,10738,"Theaceae","Eurya","japonica","Thunb.","","","","","","",2155,323,"No st",10738,"Eurya japonica Thunb.","Eurya japonica","THEACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2156,0,"",1,"???","Aucuba japonica Thunb.","",3224,3224,"Cornaceae","Aucuba","japonica","Thunb.","","","","","","",2156,270,"No st",3224,"Aucuba japonica Thunb.","Aucuba japonica","AUCUBACEAE","BU","BU","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2157,0,"",1,"??????","Desmodium podocarpum DC. subsp. oxyphyllum (DC.) Ohashi","",29932,29817,"Leguminosae-p.","Desmodium","podocarpum","DC.","subsp.","oxyphyllum","(DC.) Ohashi","","","",2157,95,"No st",29817,"Desmodium podocarpum DC. ssp. oxyphyllum (DC.) Ohashi","Desmodium podocarpum ssp. oxyphyllum","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2158,0,"",1,"????","Ilex crenata Thunb.","",3184,3184,"Aquifoliaceae","Ilex","crenata","Thunb.","","","","","","",2158,14,"No st",3184,"Ilex crenata Thunb.","Ilex crenata","AQUIFOLIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2159,0,"",1,"???","Euonymus sieboldianus Blume","",3187,3187,"Celastraceae","Euonymus","sieboldianus","Blume","","","","","","",2159,322,"No st",3187,"Euonymus sieboldianus Blume","Euonymus sieboldianus","CELASTRACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2160,0,"",1,"????","Morus australis Poiret","",9799,9799,"Moraceae","Morus","australis","Poiret","","","","","","",2160,131,"No st",9799,"Morus australis Poir. in Lam.","Morus australis","MORACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2161,0,"",1,"?????","Rhus trichocarpa Miq.","",5373,5373,"Anacardiaceae","Rhus","trichocarpa","Miq.","","","","","","",2161,8,"No st",5373,"Rhus trichocarpa Miq.","Rhus trichocarpa","ANACARDIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2162,0,"",1,"?????","Ligustrum japonicum Thunb.","",4636,4636,"Oleaceae","Ligustrum","japonicum","Thunb.","","","","","","",2162,133,"No st",4636,"Ligustrum japonicum Thunb.","Ligustrum japonicum","OLEACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2163,870,"",1,"????","Diospyros kaki Thunb.","",29825,29825,"Ebenaceae","Diospyros","kaki","Thunb.","","","","","","",2163,80,"No st",29825,"Diospyros kaki Thunb.","Diospyros kaki","EBENACEAE","BU","BU","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2164,0,"",1,"?????","Hydrangea paniculata Sieb. & Zucc.","",11209,-999,"Saxifragaceae","Hydrangea","paniculata","Sieb. & Zucc.","","","","","","",2164,339,"No st",-999,"Hydrangea paniculata Siebold","Hydrangea paniculata","HYDRANGEACEAE","","","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2165,0,"",1,"????","Ilex macropoda Miq.","",5429,5429,"Aquifoliaceae","Ilex","macropoda","Miq.","","","","","","",2165,16,"No st",5429,"Ilex macropoda Miq.","Ilex macropoda","AQUIFOLIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2166,0,"",1,"???","Swida controversa (Hemsl.) Soja'k","",5732,5732,"Cornaceae","Swida","controversa","(Hemsl.) Soja'k","","","","","","",2166,424,"No st",5732,"Swida controversa (Hemsl. ex Prain) Soj{a'}rk","Swida controversa","CORNACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2167,0,"",1,"????","Quercus myrsinaefolia Blume","",30217,30217,"Fagaceae","Quercus","myrsinaefolia","Blume","","","","","","",2167,109,"No st",30217,"Quercus myrsinaefolia Blume","Quercus myrsinaefolia","FAGACEAE","BU?","BU?","BU?","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2168,0,"",1,"?????","Lepisorus thuncergianus (Kaulf.) Ching","",29875,29875,"Polypodiaceae","Lepisorus","thuncergianus","(Kaulf.) Ching","","","","","","",2168,350,"No st",29875,"Lepisorus thuncergianus (Kaulf.) Ching","Lepisorus thuncergianus","POLYPODIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2169,871,"",1,"?????","Ilex serrata Thunb.","",5426,5426,"Aquifoliaceae","Ilex","serrata","Thunb.","","","","","","",2169,17,"No st",5426,"Ilex serrata Thunb.","Ilex serrata","AQUIFOLIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2170,0,"",1,"??????","Lindera glauca (Sieb. & Zucc.) Blume","",10280,10280,"Lauraceae","Lindera","glauca","(Sieb. & Zucc.) Blume","","","","","","",2170,122,"No st",10280,"Lindera glauca (Siebold et Zucc.) Blume","Lindera glauca","LAURACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2171,0,"",1,"????","Viburnum dilatatum Thunb. ex Murr.","",5219,5219,"Caprifoliaceae","Viburnum","dilatatum","Thunb. ex Murr.","","","","","","",2171,441,"No st",5219,"Viburnum dilatatum Thunb. ex Murray","Viburnum dilatatum","CAPRIFOLIACEAE","GN","GN","GN","",0,
"S"," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2172,0,"",1,"???????","Prunus grayana Maxim.","",16635,11327,"","","grayana","Maxim.","","","","","","",2172,-999,"NEW!",16635,"Padus grayana (Maxim.) C.K.Schneid.","Prunus grayana","ROSACEAE","GN","","GN","",16635,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2173,872,"",1,"?????","Ardisia crenata Sims","",4533,4533,"Myrsinaceae","Ardisia","crenata","Sims","","","","","","",2173,260,"No st",4533,"Ardisia crenata Sims","Ardisia crenata","MYRSINACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2174,0,"",1,"???","Magnolia praecoccisima Koidz.","",29791,29791,"MAGNOLIACEAE","Magnolia","praecoccisima","Koidz.","","","","","","",2174,127,"No st",29791,"Magnolia praecoccisima Koidz.","Magnolia praecoccisima","MAGNOLIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2175,873,"",1,"????","Camellia sinensis (L.) O. Kuntze","",10718,10718,"Theaceae","Camellia","sinensis","(L.) O. Kuntze","","","","","","",2175,223,"No st",10718,"Camellia sinensis (L.) Kuntze","Camellia sinensis","THEACEAE","","","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2176,0,"",1,"???????","Callicarpa japonica Thunb.","",4907,4907,"Verbenaceae","Callicarpa","japonica","Thunb.","","","","","","",2176,276,"No st",4907,"Callicarpa japonica Thunb.","Callicarpa japonica","LABIATAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2177,874,"",1,"?????","Berchemia racemosa Sieb. & Zucc.","",5480,5480,"Rhamnaceae","Berchemia","racemosa","Sieb. & Zucc.","","","","","","",2177,272,"No st",5480,"Berchemia racemosa Sieb. et Zucc.","Berchemia racemosa","RHAMNACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2178,0,"",1,"??","Castanea crenata Sieb. & Zucc.","",9752,9752,"Fagaceae","Castanea","crenata","Sieb. & Zucc.","","","","","","",2178,105,"No st",9752,"Castanea crenata Siebold et Zucc","Castanea crenata","FAGACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2179,875,"",1,"????","Euonymus alatus (Thunb.) Sieb. form. striatus (Thunb.) Makino","",3186,3186,"Celastraceae","Euonymus","alatus","(Thunb.) Sieb. form. striatus (Thunb.) Makino","","","","","","",2179,318,"No st",3186,"Euonymus alatus (Thunb.) Sieb.","Euonymus alatus","CELASTRACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2180,0,"",1,"?????","Kadsura japonica (Thunb.) Dunal","",10258,10258,"Schisandraceae","Kadsura","japonica","(Thunb.) Dunal","","","","","","",2180,344,"No st",10258,"Kadsura japonica (L.) Dunal","Kadsura japonica","SCHISANDRACEAE","BU","BU","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2181,876,"",1,"????","Machilus thunbergii Sieb. & Zucc.","",10300,10300,"Lauraceae","Machilus","thunbergii","Sieb. & Zucc.","","","","","","",2181,366,"No st",10300,"Machilus thunbergii Siebold et Zucc. ex Meisn.","Machilus thunbergii","LAURACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2182,0,"",1,"???","Chamaecyparis obtusa (Sieb. & Zucc.) Endl.","",3992,3992,"Cupressaceae","Chamaecyparis","obtusa","(Sieb. & Zucc.) Endl.","","","","","","",2182,288,"No st",3992,"Chamaecyparis obtusa (Sieb. et Zucc.) Endl.","Chamaecyparis obtusa","CUPRESSACEAE","BU","BU","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2183,877,"",1,"????","Neolitsea sericea (Blume) Koidz.","",10305,10305,"Lauraceae","Neolitsea","sericea","(Blume) Koidz.","","","","","","",2183,124,"No st",10305,"Neolitsea sericea (Blume) Koidz.","Neolitsea sericea","LAURACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2184,878,"",1,"?????","Daphne pseudo-mezereum A. Gray","",29880,29880,"Thymelaeaceae","Daphne","pseudo-mezereum","A. Gray","","","","","","",2184,224,"No st",29880,"Daphne pseudo-mezereum A. GrayA. Gray","Daphne pseudo-mezereum","THYMELAEACEAE","BU","BU","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2185,0,"",1,"???","Fatsia japonica (Thunb.) Decne. & Planch.","",3228,3228,"Araliaceae","Fatsia","japonica","(Thunb.) Decne. & Planch.","","","","","","",2185,28,"No st",3228,"Fatsia japonica (Thunb.) Decne. et Planch.","Fatsia japonica","ARALIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2186,0,"",1,"????","Ternstroemia gymnanthera (Wight & Arn.) Sprague","",10727,10727,"Theaceae","Ternstroemia","gymnanthera","(Wight & Arn.) Sprague","","","","","","",2186,428,"No st",10727,"Ternstroemia gymnanthera (Wight et Arn.) Bedd.","Ternstroemia gymnanthera","THEACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2187,0,"",1,"????","Euscaphis japonica (Thunb.) Kanitz","",5455,5455,"Staphyleaceae","Euscaphis","japonica","(Thunb.) Kanitz","","","","","","",2187,324,"No st",5455,"Euscaphis japonica (Thunb.) Kanitz","Euscaphis japonica","STAPHYLEACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2188,0,"",1,"???????","Smilax china L.","",29794,29794,"Smilacaceae","Smilax","china","L.","","","","","","",2188,207,"No st",29794,"Smilax china L.","Smilax china","SMILACACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2189,0,"",1,"?????","Rhus ambigua Lavall. ex Dippel","",5371,5371,"Anacardiaceae","Rhus","ambigua","Lavall. ex Dippel","","","","","","",2189,5,"No st",5371,"Rhus ambigua Lavall{e'}e ex Dippel","Rhus ambigua","ANACARDIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2190,879,"",1,"????","Liriope platyphylla Wang & Tang","",29799,29799,"Convallariaceae","Liriope","platyphylla","Wang & Tang","","","","","","",2190,356,"No st",29799,"Liriope platyphylla Wang & Tang","Liriope platyphylla","CONVALLARIACEAE","","","syn","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2191,0,"",1,"???????","Thelypteris japonica (Bak.) Ching","",3739,3739,"Thelypteridaceae","Thelypteris","japonica","(Bak.) Ching","","","","","","",2191,430,"No st",3739,"Thelypteris japonica (Baker) Ching","Thelypteris japonica","THELYPTERIDACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2192,0,"",1,"???","Akebia quinata (Thunb.) Decne.","",10579,10579,"Lardizabalaceae","Akebia","quinata","(Thunb.) Decne.","","","","","","",2192,249,"No st",10579,"Akebia quinata (Houtt.) Decne.","Akebia quinata","LARDIZABALACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2193,880,"",1,"?????","Dioscorea tokoro Makino","",26470,26470,"Dioscoreaceae","Dioscorea","tokoro","Makino","","","","","","",2193,79,"No st",26470,"Dioscorea tokoro Makino ex Miyabe","Dioscorea tokoro","DIOSCOREACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2194,0,"",1,"??????","Eupatorium chinense L.","",29804,29804,"Asteraceae","Eupatorium","chinense","L.","","","","","","",2194,44,"No st",29804,"Eupatorium chinense L.","Eupatorium chinense","Asteraceae","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2195,0,"",1,"?????","Achyranthes bidentata Blume var. japonica Miq.","",29819,29819,"Amaranthaceae","Achyranthes","bidentata","Blume","var.","japonica","Miq.","","","",2195,3,"No st",29819,"Achyranthes bidentata Blume var. japonica Miq.","Achyranthes bidentata var. japonica","AMARANTHACEAE","BU","BU","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2196,0,"",1,"?????","Oplismenus undulatifolius (Arduino) Roem. & Schult.","",29551,29551,"Gramineae","Oplismenus","undulatifolius","(Arduino) Roem. & Schult.","","","","","","",2196,382,"No st",29551,"Oplismenus undulatifolius (Ard.) Roemer & Schultes","Oplismenus undulatifolius","POACEAE","?","?","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2197,0,"",1,"????","Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","",29793,29793,"Vitaceae","Ampelopsis","brevipedunculata","(Maxim.) Trautv.","var.","heterophylla","(Thunb.) Hara","","","",2197,253,"No st",29793,"Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","Ampelopsis brevipedunculata var. heterophylla","VITACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2198,0,"",1,"?????","Zanthoxylum piperitum (L.) DC.","",5338,5338,"Rutaceae","Zanthoxylum","piperitum","(L.) DC.","","","","","","",2198,199,"No st",5338,"Zanthoxylum piperitum (L.) DC.","Zanthoxylum piperitum","RUTACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2199,0,"",1,"???","Ribes sinanense F. Maekawa","",29881,29881,"Grossulariaceae","Ribes","sinanense","F. Maekawa","","","","","","",2199,407,"No st",29881,"Ribes sinanense F. Maekawa","Ribes sinanense","GROSSULARIACEAE","BK","BK","BK","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2200,0,"",1,"?????","Lonicera japonica Thunb.","",5231,5231,"Caprifoliaceae","Lonicera","japonica","Thunb.","","","","","","",2200,359,"No st",5231,"Lonicera japonica Thunb. ex Murray","Lonicera japonica","CAPRIFOLIACEAE","GN","GN","GN","",0,
"S"," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2201,0,"",1,"????","Antenoron filiforme (Thunb.) Roberty & Vautier","",12989,9990,"","","filiformis","(Thunb.) Roberty & Vautier","","","","","","",2201,255,"No st",12989,"Persicaria filiformis (Thunb.) Nakai ex VV.T.Lee","Antenoron filiforme","POLYGONACEAE","GN","","GN","",12989,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2202,0,"",1,"??","Wisteria floribunda (Willd.) DC.","",11647,11647,"Leguminosae-p.","Wisteria","floribunda","(Willd.) DC.","","","","","","",2202,104,"No st",11647,"Wisteria floribunda (Willd.) DC.","Wisteria floribunda","LEGUMINOSAE-PAPILIONOIDEAE","BU","BU","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2203,0,"",1,"?????","Cayratia japonica (Thunb.) Gagn.","",3193,3193,"Vitaceae","Cayratia","japonica","(Thunb.) Gagn.","","","","","","",2203,285,"No st",3193,"Cayratia japonica (Thunb.) Gagnep.","Cayratia japonica","VITACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2204,881,"",1,"????","Leonurus japonicus Houtt.","",4964,4964,"Labiatae","Leonurus","japonicus","Houtt.","","","","","","",2204,349,"No st",4964,"Leonurus japonicus Houtt.","Leonurus japonicus","LABIATAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2205,882,"",1,"????","Lilium auratum Lindl.","",25942,25942,"Liliaceae","Lilium","auratum","Lindl.","","","","","","",2205,125,"No st",25942,"Lilium auratum Lindl.","Lilium auratum","LILIACEAE","BU/","BU/","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2206,0,"",1,"????","Rosa multiflora Thunb.","",29814,11463,"Rosaceae","Rosa","multiflora","Thunb.","","","","","","",2206,187,"No st",11463,"Rosa multiflora Thunb. [1]","Rosa multiflora","ROSACEAE","","","BU","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2207,0,"",1,"?????","Polygonatum falcatum A. Gray","",29822,29822,"Convallariaceae","Polygonatum","falcatum","A. Gray","","","","","","",2207,397,"No st",29822,"Polygonatum falcatum A. GrayA. Gray","Polygonatum falcatum","CONVALLARIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2208,0,"",1,"??????","Mallotus japonicus (Thunb. ex Murr.) Muell.-Arg.","",5295,5295,"Euphorbiaceae","Mallotus","japonicus","(Thunb. ex Murr.) Muell.-Arg.","","","","","","",2208,368,"No st",5295,"Mallotus japonicus (Thunb. ex L. f.) M{uu}ll. Arg.","Mallotus japonicus","EUPHORBIACEAE","GN","GN","GN","",0,
" "," ",27,"YUKIKM3",05/08/2009,"yukikm","wd","","","n",3,2209,0,"",1,"???","Fatsia japonica (Thunb.) Decne. & Planch.","",3228,3228,"Araliaceae","Fatsia","japonica","(Thunb.) Decne. & Planch.","","","","","","",2209,28,"No st",3228,"Fatsia japonica (Thunb.) Decne. et Planch.","Fatsia japonica","ARALIACEAE","GN","GN","GN","",0,
