tag,del,scode,sampname,date,voucher,localname,hatusimasp,abun,treecount,hatufam,id,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,detstatus,xxfamily,star,synstar,xstar,sptempid,species,common,treetaxa,oldspnov,synspnum
" "," ",4011,"MtNago3",26/06/2010,"","ÉGÉSÉmÉL","Styrax japonicus S. & Z.",1,0,"Styracaceae",876,4592,4592,"Styracaceae","Styrax","japonicus","S. & Z.","","","","","STYRACACEAE","GN","GN","GN",4592,"Styrax japonicus Sieb. et Zucc.","","Styrax japonicus","Styrax japonicus S. & Z.",0,
" "," ",4011,"MtNago3",26/06/2010,"H951","ÉäÉÖÉEÉLÉÖÉEÉeÉCÉJÉJÉYÉâ","Farfugium japonicum (L. f.) Kitam. var. luchuense (Masam.) Kitamura",1,0,"Compositae",877,115,115,"Asteraceae","Farfugium","japonicum","(L. f.) Kitam.","var.","luchuense","(Masam.) Kitamura","","Asteraceae","BK","BK","BK",115,"Farfugium japonicum (L.) Kitam. var. luchuense Masam.","","Farfugium japonicum var. luchuense","Farfugium japonicum (L. f.) Kitam. var. luchuense (Masam.) Kitamura",0,
" "," ",4011,"MtNago3",26/06/2010,"H952","ÉÑÉìÉoÉãÉAÉèÉuÉL","Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.",1,0,"Sabiaceae",878,29974,29974,"Sabiaceae","Meliosma","pinnata","(Roxb.) Walp.","subsp.","arnottiana","(Walp.) Beus.","","MELIOSMACEAE","GN","GN","GN",29974,"Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.","","Meliosma pinnata ssp. arnottiana","Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.",0,
" "," ",4011,"MtNago3",26/06/2010,"H953","ÉJÉcÉÇÉEÉCÉmÉf","Ctenitis subglandulosa (Hance) Ching",1,0,"Aspidiaceae",879,3709,3709,"Dryopteridaceae","Ctenitis","subglandulosa","(Hance) Ching","","","","","DRYOPTERIDACEAE","GN","GN","GN",3709,"Ctenitis subglandulosa (Hance) Ching","","Ctenitis subglandulosa","Ctenitis subglandulosa (Hance) Ching",0,
"S"," ",4011,"MtNago3",26/06/2010,"H954","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,0,"Theaceae",880,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4011,"MtNago3",26/06/2010,"H955","ÉäÉÖÉEÉLÉÖÉEÉEÉ}ÉmÉXÉYÉNÉ","Aristolochia liukiuensis Hatusima",1,0,"Aristolochiaceae",881,10631,10631,"Aristolochiaceae","Aristolochia","liukiuensis","Hatusima","","","","","ARISTOLOCHIACEAE","BK","BK","BK",10631,"Aristolochia liukiuensis Hatus.","","Aristolochia liukiuensis","Aristolochia liukiuensis Hatusima",0,
"S"," ",4011,"MtNago3",26/06/2010,"H956","É^ÉCÉèÉìÉAÉLÉOÉ~","Elaeagnus thunbergii Serv.",1,0,"Elaeagnaceae",882,8909,5557,"Elaeagnaceae","Elaeagnus","liukiuensis","Serv.","","","","","ELAEAGNACEAE","BK","syn","syn",8909,"Elaeagnus liukiuensis Rehder","","Elaeagnus thunbergii","Elaeagnus thunbergii Serv.",8909,
" "," ",4011,"MtNago3",26/06/2010,"H957","ÉtÉEÉgÉEÉJÉYÉâ","Piper kadzura (Choisy) Ohwi",1,0,"Piperaceae",883,10617,10617,"Piperaceae","Piper","kadsura","(Choisy) Ohwi","","","","","PIPERACEAE","GN","GN","GN",10617,"Piper kadsura (Choisy) Ohwi","","Piper kadzura","Piper kadzura (Choisy) Ohwi",0,
" "," ",4011,"MtNago3",26/06/2010,"H958","ÉCÉkÉrÉè","Ficus erecta Thunb. ex Kaempf.",1,0,"Moraceae",884,9780,9780,"Moraceae","Ficus","erecta","Thunb. ex Kaempf.","","","","","MORACEAE","?","?","GN",9780,"Ficus erecta Thunb.","","Ficus erecta","Ficus erecta Thunb. ex Kaempf.",0,
" "," ",4011,"MtNago3",26/06/2010,"H959","ÉäÉÖÉEÉLÉÖÉEÉRÉìÉeÉäÉM","Hydrangea liukiuensis Nakai",1,0,"Saxifragaceae",885,29927,29927,"Hydrangeaceae","Hydrangea","liukiuensis","Nakai","","","","","HYDRANGEACEAE","GN","GN","GN",29927,"Hydrangea liukiuensis Nakai","","Hydrangea liukiuensis","Hydrangea liukiuensis Nakai",0,
" "," ",4011,"MtNago3",26/06/2010,"H960","ÉzÉUÉLÉJÉiÉèÉâÉr","Arachniodes dimorphophylla (Hayata) Ching",1,0,"Aspidiaceae",886,3618,3618,"Dryopteridaceae","Arachniodes","dimorphophylla","(Hayata) Ching","","","","","DRYOPTERIDACEAE","BK","BK","BK",3618,"Arachniodes dimorphophylla (Hayata) Ching","","Arachniodes dimorphophylla","Arachniodes dimorphophylla (Hayata) Ching",0,
" "," ",4011,"MtNago3",26/06/2010,"H961","ÉÑÉ}ÉÇÉÇ","Myrica rubra S. & Z.",1,0,"Myricaceae",887,9574,9574,"MYRICACEAE","Myrica","rubra","S. & Z.","","","","","MYRICACEAE","GN","GN","GN",9574,"Myrica rubra Siebold et Zucc.","","Myrica rubra","Myrica rubra S. & Z.",0,
" "," ",4011,"MtNago3",26/06/2010,"H962","ÉqÉÅÉÜÉYÉäÉn","Daphniphyllum glaucescens Bl. ssp. teijsmannii (Zoll. ex Teijsm. & Binn.) Huang",1,0,"Daphniphyllaceae",888,29962,29962,"Daphniphyllaceae","Daphniphyllum","glaucescens","Bl.","subsp.","teijsmannii","(Zoll. ex Teijsm. & Bin","","DAPHNIPHYLLACEAE","GN","GN","GN",29962,"Daphniphyllum glaucescens Bl. ssp. teijsmannii (Zoll. ex Teijsm. & Bin)","","Daphniphyllum glaucescens ssp. teijsmannii","Daphniphyllum glaucescens Bl. ssp. teijsmannii (Zoll. ex Teijsm. & Bin",0,
" "," ",4011,"MtNago3",26/06/2010,"H963","ÉXÉQsp30","Carex spp.30",1,0,"Cruciferae",889,30173,30173,"Cyperaceae","Carex","spp.30","","","","","","CYPERACEAE","-","-","-",30173,"Carex spp.30","","Carex spp.30","Carex spp.30",0,
" "," ",4011,"MtNago3",26/06/2010,"H964","ÉnÉVÉJÉìÉ{ÉN","Bredia hirsuta Bl.",1,0,"Melastomataceae",890,5675,5675,"Melastomataceae","Bredia","hirsuta","Bl.","","","","","MELASTOMATACEAE","GN","GN","GN",5675,"Bredia hirsuta Blume","","Bredia hirsuta","Bredia hirsuta Bl.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉäÉÖÉEÉrÉìÉ^ÉC","Angiopteris lygodiifolia Rosenst.",1,0,"Marattiaceae",891,3326,3326,"Marattiaceae","Angiopteris","lygodiifolia","Rosenst.","","","","","MARATTIACEAE","BU","BU","BU",3326,"Angiopteris lygodiifolia Rosenst.","","Angiopteris lygodiifolia","Angiopteris lygodiifolia Rosenst.",0,
"S"," ",4011,"MtNago3",26/06/2010,"","ÉIÉjÉwÉS","Alsophila podophylla Hook.",2,0,"Cyatheaceae",892,5972,3382,"Cyatheaceae","Cyathea","podophylla","Hook.","","","","","CYATHEACEAE","GN","syn","syn",5972,"Cyathea podophylla (Hook.) Copel.","","Alsophila podophylla","Alsophila podophylla Hook.",5972,
" "," ",4011,"MtNago3",26/06/2010,"H965","ÉÑÉäÉmÉzÉNÉäÉnÉâÉì","Colysis wrightii (Hook.) Ching",1,0,"Polypodiaceae",893,3929,3929,"Polypodiaceae","Colysis","wrightii","(Hook.) Ching","","","","","POLYPODIACEAE","GN","GN","GN",3929,"Colysis wrightii (Hook.) Ching","","Colysis wrightii","Colysis wrightii (Hook.) Ching",0,
" "," ",4011,"MtNago3",26/06/2010,"H966","ÉIÉLÉiÉèÉTÉãÉgÉäÉCÉoÉâ","Smilax china L. var. kuru Sakaguchi ex Yamamoto",1,0,"Liliaceae",894,29919,29919,"Smilacaceae","Smilax","china","L.","var.","kuru","Sakaguchi ex Yamamoto","","SMILACACEAE","syn","syn","GD",29919,"Alnaster china L. var. kuru Sakaguchi ex Yamam.","","Smilax china var. kuru","Smilax china L. var. kuru Sakaguchi ex Yamamoto",0,
" "," ",4011,"MtNago3",26/06/2010,"H967","sp31","spp.31",1,0,"-",895,30174,30174,"","","spp.31","","","","","","","-","-","-",30174,"spp.31","","spp.31","spp.31",0,
" "," ",4011,"MtNago3",26/06/2010,"H968","ÉPÉzÉVÉ_","Thelypterris parasitica (L.) Fosb.",1,0,"Aspidiaceae",896,29954,29954,"","Thelypterris","parasitica","(L.) Fosb.","","","","","","BK?","BK?","BK?",29954,"Thelypterris parasitica (L.) Fosb.","","Thelypterris parasitica","Thelypterris parasitica (L.) Fosb.",0,
" "," ",4011,"MtNago3",26/06/2010,"H969","ÉGÉ_ÉEÉ`É`ÉaÉ~ÉUÉT","Oplismenus compositus (L.) Beauv.",1,0,"Gramineae",897,29550,29550,"Gramineae","Oplismenus","compositus","(L.) Beauv.","","","","","Gramineae","?","?","GN",29550,"Oplismenus compositus (L.) P.Beauv.","","Oplismenus compositus","Oplismenus compositus (L.) Beauv.",0,
"S"," ",4011,"MtNago3",26/06/2010,"H970","ÉgÉLÉèÉÑÉuÉnÉM","Desmodium leptopus A. Gray ex Benth.",1,0,"Leguminosae",898,17865,11738,"Leguminosae-p.","Hylodesmum","leptopus","A. Gray ex Benth.","","","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","","GN",17865,"Hylodesmum leptopus (A.Gray ex Bentb.) H.Ohashi et R.R.Mill","","Desmodium leptopus","Desmodium leptopus A. Gray ex Benth.",17865,
" "," ",4011,"MtNago3",26/06/2010,"H971","ÉqÉÅÉCÉ^Ér","Ficus thunbergii Maxim.",1,0,"Moraceae",899,9778,9778,"Moraceae","Ficus","thunbergii","Maxim.","","","","","MORACEAE","GN","GN","GN",9778,"Ficus thunbergii Maxim","","Ficus thunbergii","Ficus thunbergii Maxim.",0,
" "," ",4011,"MtNago3",26/06/2010,"H972","ÉVÉ}É~ÉTÉIÉmÉL","Randia canthioides Champ. ex Benth.",1,0,"Rubiaceae",900,4794,4794,"Rubiaceae","Randia","canthioides","Champ. ex Benth.","","","","","RUBIACEAE","GN","GN","GN",4794,"Randia canthioides Champ. ex Benth.","","Randia canthioides","Randia canthioides Champ. ex Benth.",0,
" "," ",4011,"MtNago3",26/06/2010,"H973","ÉAÉ}ÉNÉTÉVÉ_","Pteris dispar Kunze",1,0,"Pteridaceae",901,3475,3475,"Pteridaceae","Pteris","dispar","Kunze","","","","","PTERIDACEAE","GN","GN","GN",3475,"Pteris dispar Kunze","","Pteris dispar","Pteris dispar Kunze",0,
" "," ",4011,"MtNago3",26/06/2010,"H974","É~ÉhÉäÉJÉ^ÉqÉo","Selaginella doederleinii Hieron.",1,0,"Selaginellaceae",902,3278,3278,"Selaginellaceae","Selaginella","doederleinii","Hieron.","","","","","SELAGINELLACEAE","GN","GN","GN",3278,"Selaginella doederleinii Hieron.","","Selaginella doederleinii","Selaginella doederleinii Hieron.",0,
"S"," ",4011,"MtNago3",26/06/2010,"H975","ÉRÉEÉÇÉäÉVÉ_","Pronephrium triphyllum (Sw.) Holtt.",1,0,"Aspidiaceae",903,6358,3755,"Thelypteridaceae","Thelypteris","triphylla","(Sw.) Holtt.","","","","","THELYPTERIDACEAE","GN","syn","syn",6358,"Thelypteris triphylla (Sw.) K. Iwats.","","Pronephrium triphyllum","Pronephrium triphyllum (Sw.) Holtt.",6358,
" "," ",4011,"MtNago3",26/06/2010,"H976","ÉNÉçÉcÉO","Arenga tremula (Blanco) Becc. var. engleri (Becc.) Hatusima",1,0,"Palmae",904,29986,29986,"Palmaceae","Arenga","tremula","(Blanco) Becc.","var.","engleri","(Becc.) Hatusima","","Palmaceae","syn","syn","GD",29986,"Alnaster tremula (Blanco) Becc. var. engleri (Becc.) Hatusima","","Arenga tremula var. engleri","Arenga tremula (Blanco) Becc. var. engleri (Becc.) Hatusima",0,
" "," ",4011,"MtNago3",26/06/2010,"H977","ÉrÉVÉìÉWÉÖÉYÉlÉmÉL","Damnacanthus indicus Gaertn. f. var. intermedius Matsum.",1,0,"Rubiaceae",905,29987,29987,"Rubiaceae","Damnacanthus","indicus","Gaertn. f.","var.","intermedius","Matsum.","","RUBIACEAE","syn","syn","syn",29987,"Alnaster indicus Gaertn. f. var. intermedius Matsum.","","Damnacanthus indicus var. intermedius","Damnacanthus indicus Gaertn. f. var. intermedius Matsum.",0,
" "," ",4011,"MtNago3",26/06/2010,"H978","ÉkÉ}É_ÉCÉRÉì","Adenostemma lavenia (L.) O. K.",1,0,"Compositae",906,29980,29980,"Asteraceae","Adenostemma","lavenia","(L.) O. K.","","","","","Asteraceae","GN","GN","GN",29980,"Adenostemma lavenia (L.) O. K.","","Adenostemma lavenia","Adenostemma lavenia (L.) O. K.",0,
" "," ",4011,"MtNago3",26/06/2010,"H979","ÉiÉKÉoÉJÉjÉNÉT","Lygodium japonicum (Thunb.) Sw. var. microstachyum (Desv.) Tard. & C. Chr.",1,0,"Schizaeaceae",907,29988,29988,"Schizaeaceae","Lygodium","japonicum","(Thunb.) Sw.","var.","microstachyum","(Desv.) Tard. & C.","","SCHIZAEACEAE","GN","GN","GN",29988,"Lygodium japonicum (Thunb.) Sw. var. microstachyum (Desv.) Tard. & C.","","Lygodium japonicum var. microstachyum","Lygodium japonicum (Thunb.) Sw. var. microstachyum (Desv.) Tard. & C.",0,
" "," ",4011,"MtNago3",26/06/2010,"H980","ÉÑÉuÉKÉâÉV","Cayratia japonica (Thunb.) Gagnep.",1,0,"Vitaceae",908,3193,3193,"Vitaceae","Cayratia","japonica","(Thunb.) Gagnep.","","","","","VITACEAE","GN","GN","GN",3193,"Cayratia japonica (Thunb.) Gagnep.","","Cayratia japonica","Cayratia japonica (Thunb.) Gagnep.",0,
" "," ",4011,"MtNago3",26/06/2010,"H981","ÉnÉhÉmÉL","Oreocnide pedunculata (Shirai) Masam.",1,0,"Urticaceae",909,29957,9875,"Urticaceae","Oreocnide","pedunculata","(Shirai) Masam.","","","","","URTICACEAE","GN","GN","GD",9875,"Oreocnide pedunculata (Shirai) Masam.","","Oreocnide pedunculata","Oreocnide pedunculata (Shirai) Masam.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉNÉèÉYÉCÉÇ","Alocasia odora (Lodd.) Spach",1,0,"Araceae",910,24245,24245,"Araceae","Alocasia","odora","(Lodd.) Spach","","","","","ARACEAE","GN","GN","syn",24245,"Alocasia odora (Lindl.) K.Koch","","Alocasia odora","Alocasia odora (Lodd.) Spach",0,
" "," ",4011,"MtNago3",26/06/2010,"H982","ÉIÉIÉVÉìÉWÉÖÉKÉÑ","Scleria terrestris (L.) Fassett",1,0,"Cyperaceae",911,24047,24047,"Cyperaceae","Scleria","terrestris","(L.) Fassett","","","","","CYPERACEAE","GN","GN","GN",24047,"Scleria terrestris (L.) Fassett","","Scleria terrestris","Scleria terrestris (L.) Fassett",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉqÉJÉQÉwÉS","Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon",1,0,"Cyatheaceae",912,29972,29972,"","Sphaeropteris","lepifera","(J. Sm. ex Hook.) Tryon","","","","","CYATHEACEAE","GN","GN","GN",29972,"Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon","","Sphaeropteris lepifera","Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon",0,
"S"," ",4011,"MtNago3",26/06/2010,"H983","ÉJÉSÉÅÉâÉì","Goodyera hachijoensis Yatabe var. matsumurana (Schltr.) Ohwi",1,0,"Orchidaceae",913,27753,27724,"Orchidaceae","Goodyera","hachijoensis","Yatabe","","","(Schltr.) Ohwi","","ORCHIDACEAE","BU/","","GD",27753,"Goodyera hachijoensis Yatabe","","Goodyera hachijoensis var. matsumurana","Goodyera hachijoensis Yatabe var. matsumurana (Schltr.) Ohwi",27753,
" "," ",4011,"MtNago3",26/06/2010,"H984","ÉNÉçÉ~ÉmÉIÉLÉiÉèÉXÉYÉÅÉEÉ","Zehneria liukiuensis (Nakai) Jeffrey ex Walker",1,0,"Cucurbitaceae",914,5639,5639,"Cucurbitaceae","Zehneria","liukiuensis","(Nakai) Jeffrey ex Walker","","","","","CUCURBITACEAE","BK","BK","BK",5639,"Zehneria liukiuensis (Nakai) E. Walker","","Zehneria liukiuensis","Zehneria liukiuensis (Nakai) Jeffrey ex Walker",0,
" "," ",4011,"MtNago3",26/06/2010,"H985","ÉVÉ}ÉOÉè","Morus australis Poir.",1,0,"Moraceae",915,9799,9799,"Moraceae","Morus","australis","Poir.","","","","","MORACEAE","GN","GN","GN",9799,"Morus australis Poir. in Lam.","","Morus australis","Morus australis Poir.",0,
" "," ",4011,"MtNago3",26/06/2010,"H986","ÉäÉÖÉEÉLÉÖÉEÉnÉiÉCÉJÉ_","Helwingia japonica (Thunb.) F. G. Dietr. ssp. liukiuensis (Hats.) Hara et Kurosawa",1,0,"Cornaceae",916,29989,747,"Cornaceae","Helwingia","japonica","(Thunb.) F. G. Dietr.","subsp.","liukiuensis","(Hats.) Hara","","HELWINGIACEAE","BK","BK","BK",747,"Helwingia japonica (Thunb.) F. Dietr. subsp. liukiuensis Hatus.","","Helwingia japonica ssp. liukiuensis","Helwingia japonica (Thunb.) F. G. Dietr. ssp. liukiuensis (Hats.) Hara",0,
" "," ",4011,"MtNago3",26/06/2010,"H987","ÉTÉìÉSÉWÉÖ","Viburnum odoratissimum Ker",1,0,"Caprifoliaceae",917,29908,29908,"Caprifoliaceae","Viburnum","odoratissimum","Ker","","","","","CAPRIFOLIACEAE","GN","GN","GN",29908,"Viburnum odoratissimum Ker Gawl.","","Viburnum odoratissimum","Viburnum odoratissimum Ker",0,
" "," ",4011,"MtNago3",26/06/2010,"H988","ÉVÉ}ÉÑÉ}ÉqÉnÉc","Antidesma pentandrum (Blanco) Merr.",1,0,"Euphorbiaceae",918,29923,29923,"Euphorbiaceae","Antidesma","pentandrum","(Blanco) Merr.","","","","","EUPHORBIACEAE","syn","syn","GN",29923,"Antidesma pentandrum (Blanco) Merr.","","Antidesma pentandrum","Antidesma pentandrum (Blanco) Merr.",0,
" "," ",4011,"MtNago3",26/06/2010,"H989","ÉAÉIÉoÉmÉL","Symplocos cochinchinensis (Lour.) S. Moore var. philippinensis (Brand) Noot.",1,0,"Symplocaceae",919,29990,29990,"Symplocaceae","Symplocos","cochinchinensis","(Lour.) S. Moore","var.","philippinensis","(Brand)","","SYMPLOCACEAE","GN","GN","GN",29990,"Symplocos cochinchinensis (Lour.) S. Moore var. philippinensis (Brand)","","Symplocos cochinchinensis var. philippinensis","Symplocos cochinchinensis (Lour.) S. Moore var. philippinensis (Brand)",0,
" "," ",4011,"MtNago3",26/06/2010,"H990","ÉTÉcÉ}ÉCÉiÉÇÉä","Ophiorrhiza japonica Bl.",1,0,"Rubiaceae",920,4811,4811,"Rubiaceae","Ophiorrhiza","japonica","Bl.","","","","","RUBIACEAE","GN","GN","GN",4811,"Ophiorrhiza japonica Bl.","","Ophiorrhiza japonica","Ophiorrhiza japonica Bl.",0,
" "," ",4011,"MtNago3",26/06/2010,"H991","ÉäÉÖÉEÉLÉÖÉEÉCÉiÉÇÉä","Ophiorrhiza kuroiwai Makino",1,0,"Rubiaceae",921,29991,29991,"Rubiaceae","Ophiorrhiza","kuroiwai","Makino","","","","","RUBIACEAE","BK?","BK?","BK?",29991,"Ophiorrhiza kuroiwai Makino","","Ophiorrhiza kuroiwai","Ophiorrhiza kuroiwai Makino",0,
"S"," ",4011,"MtNago3",26/06/2010,"H992","ÉVÉ}ÉCÉYÉZÉìÉäÉáÉE","Maesa montana A. DC.",1,0,"Myrsinaceae",922,7197,341,"Myrsinaceae","Maesa","montana","A. DC.","var.","formosana","","","MYRSINACEAE","GD","syn","syn",7197,"Maesa montana A. DC. var. formosana Mez","","Maesa montana","Maesa montana A. DC.",7197,
" "," ",4011,"MtNago3",26/06/2010,"","ÉNÉXÉmÉL","Cinnamomum camphora (L.) Presl",1,0,"Lauraceae",923,10266,10266,"Lauraceae","Cinnamomum","camphora","(L.) Presl","","","","","LAURACEAE","GN","GN","GN",10266,"Cinnamomum camphora (L.) J.Presl","","Cinnamomum camphora","Cinnamomum camphora (L.) Presl",0,
" "," ",4011,"MtNago3",26/06/2010,"H993","ÉÑÉ}ÉrÉèÉ\ÉE","Rhynchotechum discolor (Maxim.) B. L. Burtt",1,0,"Gesneriaceae",924,5128,5128,"Gesneriaceae","Rhynchotechum","discolor","(Maxim.) B. L. Burtt","","","","","GESNERIACEAE","GN","GN","GN",5128,"Rhynchotechum discolor (Maxim.) Butt","","Rhynchotechum discolor","Rhynchotechum discolor (Maxim.) B. L. Burtt",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉXÉ_ÉWÉC","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",1,5,"Fagaceae",925,18024,18024,"Fagaceae","Castanopsis","sieboldii","(Makino) Hatusima ex Yamazaki & Mashiba","","","","","FAGACEAE","BU/","BU/","GN",18024,"Castanopsis sieboldii (Makino) Hatus ex T.Yamaz. et Mashiba","","Castanopsis sieboldii","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉnÉ[ÉmÉL","Rhus succedanea L.",1,2,"Anacardiaceae",926,5374,5374,"Anacardiaceae","Rhus","succedanea","L.","","","","","ANACARDIACEAE","GN","GN","GN",5374,"Rhus succedanea L.","","Rhus succedanea","Rhus succedanea L.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉqÉÅÉÜÉYÉäÉn","Daphniphyllum glaucescens Bl. ssp. teijsmannii (Zoll. ex Teijsm. & Binn.) Huang",1,4,"Daphniphyllaceae",927,29962,29962,"Daphniphyllaceae","Daphniphyllum","glaucescens","Bl.","subsp.","teijsmannii","(Zoll. ex Teijsm. & Bin","","DAPHNIPHYLLACEAE","GN","GN","GN",29962,"Daphniphyllum glaucescens Bl. ssp. teijsmannii (Zoll. ex Teijsm. & Bin)","","Daphniphyllum glaucescens ssp. teijsmannii","Daphniphyllum glaucescens Bl. ssp. teijsmannii (Zoll. ex Teijsm. & Bin",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉÑÉ}ÉÇÉÇ","Myrica rubra S. & Z.",1,1,"Myricaceae",928,9574,9574,"MYRICACEAE","Myrica","rubra","S. & Z.","","","","","MYRICACEAE","GN","GN","GN",9574,"Myrica rubra Siebold et Zucc.","","Myrica rubra","Myrica rubra S. & Z.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉnÉ}ÉCÉkÉrÉè","Ficus virgata Reinw. ex Bl.",1,4,"Moraceae",929,9786,9786,"Moraceae","Ficus","virgata","Reinw. ex Bl.","","","","","MORACEAE","GN","GN","BU",9786,"Ficus virgata Reinw. ex Blume","","Ficus virgata","Ficus virgata Reinw. ex Bl.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉzÉãÉgÉmÉL","Elaeocarpus sylvestris (Lour.) Poir.",1,5,"Elaeocarpaceae",930,5493,5493,"Elaeocarpaceae","Elaeocarpus","sylvestris","(Lour.) Poir.","","","","","ELAEOCARPACEAE","GN","GN","GN",5493,"Elaeocarpus sylvestris (Lour.) Poir.","","Elaeocarpus sylvestris","Elaeocarpus sylvestris (Lour.) Poir.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉÑÉuÉjÉbÉPÉC","Cinnamomum pseudo-pedunculatum Hayata",1,2,"Lauraceae",931,10271,10271,"Lauraceae","Cinnamomum","pseudo-pedunculatum","Hayata","","","","","LAURACEAE","BK","BK","GN",10271,"Cinnamomum pseudo-pedunculatum Hayata","","Cinnamomum pseudo-pedunculatum","Cinnamomum pseudo-pedunculatum Hayata",0,
"S"," ",4011,"MtNago3",26/06/2010,"","ÉtÉJÉmÉL","Schefflera octophylla (Lour.) Harms",1,10,"Araliaceae",932,9291,5741,"Araliaceae","Schefflera","heptaphylla","(Lour.) Harms","","","","","ARALIACEAE","GN","syn","syn",9291,"Schefflera heptaphylla (L.) Frodin","","Schefflera octophylla","Schefflera octophylla (Lour.) Harms",9291,
" "," ",4011,"MtNago3",26/06/2010,"","ÉzÉ\ÉoÉÄÉNÉCÉkÉrÉè","Ficus ampelas Burm. f.",1,1,"Moraceae",933,9787,9787,"Moraceae","Ficus","ampelas","Burm. f.","","","","","MORACEAE","GN","GN","?",9787,"Ficus ampelas Burm.f.","","Ficus ampelas","Ficus ampelas Burm. f.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉJÉNÉåÉ~Ém","Dendropanax trifidus (Thunb.) Makino",1,1,"Araliaceae",934,5743,5743,"Araliaceae","Dendropanax","trifidus","(Thunb.) Makino","","","","","ARALIACEAE","GN","GN","GN",5743,"Dendropanax trifidus (Thunb.) Makino ex H. Hara","","Dendropanax trifidus","Dendropanax trifidus (Thunb.) Makino",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉGÉSÉmÉL","Styrax japonicus S. & Z.",1,2,"Styracaceae",935,4592,4592,"Styracaceae","Styrax","japonicus","S. & Z.","","","","","STYRACACEAE","GN","GN","GN",4592,"Styrax japonicus Sieb. et Zucc.","","Styrax japonicus","Styrax japonicus S. & Z.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉnÉhÉmÉL","Oreocnide pedunculata (Shirai) Masam.",1,1,"Urticaceae",936,29957,9875,"Urticaceae","Oreocnide","pedunculata","(Shirai) Masam.","","","","","URTICACEAE","GN","GN","GD",9875,"Oreocnide pedunculata (Shirai) Masam.","","Oreocnide pedunculata","Oreocnide pedunculata (Shirai) Masam.",0,
" "," ",4011,"MtNago3",26/06/2010,"","ÉVÉoÉjÉbÉPÉC","Cinnamomum doederleinii Engl.",1,1,"Lauraceae",937,10268,10268,"Lauraceae","Cinnamomum","doederleinii","Engl.","","","","","LAURACEAE","?","?","BK",10268,"Cinnamomum doederleinii Engl.","","Cinnamomum doederleinii","Cinnamomum doederleinii Engl.",0,
"S"," ",4011,"MtNago3",26/06/2010,"","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,3,"Theaceae",938,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4011,"MtNago3",26/06/2010,"","ÉVÉáÉEÉxÉìÉmÉL","Turpinia ternata Nakai",1,1,"Staphyleaceae",939,5457,5457,"Staphyleaceae","Turpinia","ternata","Nakai","","","","","STAPHYLEACEAE","GN","GN","GN",5457,"Turpinia ternata Nakai","","Turpinia ternata","Turpinia ternata Nakai",0,
